;Submission ID;Respondent ID;Submitted at;What is your age?;What is your ZIP code?;How many cups of coffee do you typically drink per day?;Where do you typically drink coffee?;Where do you typically drink coffee? (At home);Where do you typically drink coffee? (At the office);Where do you typically drink coffee? (On the go);Where do you typically drink coffee? (At a cafe);Where do you typically drink coffee? (None of these);How do you brew coffee at home?;How do you brew coffee at home? (Pour over);How do you brew coffee at home? (French press);How do you brew coffee at home? (Espresso);How do you brew coffee at home? (Coffee brewing machine (e.g. Mr. Coffee));How do you brew coffee at home? (Pod/capsule machine (e.g. Keurig/Nespresso));How do you brew coffee at home? (Instant coffee);How do you brew coffee at home? (Bean-to-cup machine);How do you brew coffee at home? (Cold brew);How do you brew coffee at home? (Coffee extract (e.g. Cometeer));How do you brew coffee at home? (Other);How else do you brew coffee at home?;On the go, where do you typically purchase coffee?;On the go, where do you typically purchase coffee? (National chain (e.g. Starbucks, Dunkin));On the go, where do you typically purchase coffee? (Local cafe);On the go, where do you typically purchase coffee? (Drive-thru);On the go, where do you typically purchase coffee? (Specialty coffee shop);On the go, where do you typically purchase coffee? (Deli or supermarket);On the go, where do you typically purchase coffee? (Other);Where else do you purchase coffee?;What is your favorite coffee drink?;Please specify what your favorite coffee drink is;Do you usually add anything to your coffee?;Do you usually add anything to your coffee? (No - just black);Do you usually add anything to your coffee? (Milk, dairy alternative, or coffee creamer);Do you usually add anything to your coffee? (Sugar or sweetener);Do you usually add anything to your coffee? (Flavor syrup);Do you usually add anything to your coffee? (Other);What else do you add to your coffee?;What kind of dairy do you add?;What kind of dairy do you add? (Whole milk);What kind of dairy do you add? (Skim milk);What kind of dairy do you add? (Half and half);What kind of dairy do you add? (Coffee creamer);What kind of dairy do you add? (Flavored coffee creamer);What kind of dairy do you add? (Oat milk);What kind of dairy do you add? (Almond milk);What kind of dairy do you add? (Soy milk);What kind of dairy do you add? (Other);What kind of sugar or sweetener do you add?;What kind of sugar or sweetener do you add? (Granulated Sugar);What kind of sugar or sweetener do you add? (Artificial Sweeteners (e.g., Splenda));What kind of sugar or sweetener do you add? (Honey);What kind of sugar or sweetener do you add? (Maple Syrup);What kind of sugar or sweetener do you add? (Stevia);What kind of sugar or sweetener do you add? (Agave Nectar);What kind of sugar or sweetener do you add? (Brown Sugar);What kind of sugar or sweetener do you add? (Raw Sugar (Turbinado));What kind of flavorings do you add?;What kind of flavorings do you add? (Vanilla Syrup);What kind of flavorings do you add? (Caramel Syrup);What kind of flavorings do you add? (Hazelnut Syrup);What kind of flavorings do you add? (Cinnamon (Ground or Stick));What kind of flavorings do you add? (Peppermint Syrup);What kind of flavorings do you add? (Other);What other flavoring do you use?;Before today's tasting, which of the following best described what kind of coffee you like?;How strong do you like your coffee?;What roast level of coffee do you prefer?;How much caffeine do you like in your coffee?;Lastly, how would you rate your own coffee expertise?;Coffee A - Bitterness;Coffee A - Acidity;Coffee A - Personal Preference;Coffee A - Notes;Coffee B - Bitterness;Coffee B - Acidity;Coffee B - Personal Preference;Coffee B - Notes;Coffee C - Bitterness;Coffee C - Acidity;Coffee C - Personal Preference;Coffee C - Notes;Coffee D - Bitterness;Coffee D - Acidity;Coffee D - Personal Preference;Coffee D - Notes;Between Coffee A, Coffee B, and Coffee C which did you prefer?;Between Coffee A and Coffee D, which did you prefer?;Lastly, what was your favorite overall coffee?;Do you work from home or in person?;In total, much money do you typically spend on coffee in a month?;Why do you drink coffee?;Why do you drink coffee? (It tastes good);Why do you drink coffee? (I need the caffeine);Why do you drink coffee? (I need the ritual);Why do you drink coffee? (It makes me go to the bathroom);Why do you drink coffee? (Other);Other reason for drinking coffee;Do you like the taste of coffee?;Do you know where your coffee comes from?;What is the most you've ever paid for a cup of coffee?;What is the most you'd ever be willing to pay for a cup of coffee?;Do you feel like you’re getting good value for your money when you buy coffee at a cafe?;Approximately how much have you spent on coffee equipment in the past 5 years?;Do you feel like you’re getting good value for your money with regards to your coffee equipment?;Gender;Gender (please specify);Marital Status;Household Income;Education Level;Ethnicity/Race;Ethnicity/Race (please specify);Employment Status;Number of Children;Political Affiliation
3476;aBZY5v;eaoxkl;10/22/23 21:49;25-34 years old;90025;2;At home;True;False;False;False;False;French press, Espresso, Other, Pour over;True;True;True;False;False;False;False;False;False;True;Immersion (Hario Switch);;;;;;;;;Other;Immersion (Hario Switch);No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Caramalized;Somewhat strong;Medium;Full caffeine;5.0;2.0;3.0;4.0;Chocolatey (When hot). Fruity (when cool);3.0;2.0;2.0;"Very general ""coffee"" taste. Soft.";2.0;1.0;3.0;Nutty, woody;3.0;4.0;3.0;Fruity. Apple. Pear. Did not like when hot, but enjoyed once cooled down.;Coffee C;Coffee A;Coffee C;I primarily work from home;$40-$60;It tastes good, I need the caffeine, I need the ritual;True;True;True;False;False;;Yes;Yes;$8-$10;$8-$10;Yes;$300-$500;Yes;Male;;Living with a partner;$25,000 - $49,999;Bachelor's degree;;;Unemployed;;
3477;8djQeY;xJ60jr;10/22/23 21:54;35-44 years old;77433;2;At home;True;False;False;False;False;Pour over;True;False;False;False;False;False;False;False;False;False;;;;;;;;;;Regular drip coffee;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fruity;Medium;Medium;Full caffeine;6.0;2.0;4.0;4.0;green apple;3.0;3.0;3.0;Grassy, Nutty, empty;4.0;3.0;4.0;Sweet, Earthy, Dark, Chocolate;2.0;4.0;3.0;Fruity, Berry;Coffee A;Coffee A;Coffee A;I primarily work from home;$40-$60;It tastes good, I need the caffeine;True;True;False;False;False;;Yes;Yes;$4-$6;$4-$6;Yes;$300-$500;Yes;Male;;Married;$150,000 or more;Some college or associate's degree;White/Caucasian;;Employed full-time;2;Democrat
3478;9d2D11;Vzx9pg;10/22/23 21:55;25-34 years old;94538;1;At the office;False;True;False;False;False;;;;;;;;;;;;;;;;;;;;;Pourover;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Juicy;Somewhat strong;Light;Full caffeine;6.0;1.0;5.0;3.0;;3.0;1.0;3.0;;4.0;3.0;4.0;;3.0;4.0;5.0;Baked goods;Coffee C;Coffee D;Coffee D;I primarily work in person;<$20;I need the ritual, It tastes good;True;False;True;False;False;;Yes;Yes;$8-$10;$8-$10;No;$100-$300;Yes;Male;;Single;$50,000 - $74,999;Bachelor's degree;Asian/Pacific Islander;;Employed full-time;;Democrat
3479;PA8595;z7bQaM;10/22/23 21:57;25-34 years old;46143;2;At home, At the office;True;True;False;False;False;Espresso, Other;False;False;True;False;False;False;False;False;False;True;Chemex, AeroPress;;;;;;;;;Espresso;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fruity;Medium;Light;Full caffeine;7.0;1.0;4.0;3.0;Vibrant, fruit;2.0;2.0;3.0;Subdued flavors compared to the others;3.0;4.0;4.0;;3.0;5.0;4.0;Blueberry, almost sour;Coffee C;Coffee D;Coffee D;I do a mix of both;$20-$40;It tastes good, I need the caffeine;True;True;False;False;False;;Yes;Yes;$6-$8;$6-$8;Yes;More than $1,000;Yes;Male;;Married;$150,000 or more;Bachelor's degree;White/Caucasian;;Employed full-time;1;Democrat
3480;XeOWRe;97r67Y;10/22/23 21:57;25-34 years old;95678;2;At the office, At home;True;True;False;False;False;Pour over, Cold brew;True;False;False;False;False;False;False;True;False;False;;;;;;;;;;Iced coffee;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sweet;Somewhat strong;Light;Full caffeine;7.0;3.0;4.0;4.0;;4.0;1.0;2.0;;5.0;2.0;3.0;;1.0;5.0;5.0;;Coffee A;Coffee D;Coffee D;I do a mix of both;$60-$80;It tastes good, I need the caffeine;True;True;False;False;False;;Yes;Yes;$8-$10;$4-$6;Yes;$300-$500;Yes;Male;;Married;$25,000 - $49,999;Bachelor's degree;White/Caucasian;;Employed full-time;2;Republican
3481;qbjAN9;ExaB0L;10/22/23 21:59;35-44 years old;92119;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3482;42PxP5;97r6DG;10/22/23 22:01;25-34 years old;7042;2;At the office, At home, On the go, At a cafe;True;True;True;True;False;Espresso, French press, Pod/capsule machine (e.g. Keurig/Nespresso);False;True;True;False;True;False;False;False;False;False;;National chain (e.g. Starbucks, Dunkin), Specialty coffee shop, Local cafe;True;True;False;True;False;False;;Cortado;;No - just black, Milk, dairy alternative, or coffee creamer;True;True;False;False;False;;Whole milk, Skim milk;True;True;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;Chocolatey;Somewhat strong;Medium;Full caffeine;7.0;4.0;3.0;5.0;Rich, nutty chocolate, syrupy, creamy, raspberry, great balance with high clarity;2.0;2.0;2.0;Clean finish with some chocolate notes, none directional with low clarity;4.0;3.0;3.0;Smokey, tobacco, earthy. Mid clarity;2.0;4.0;4.0;Mid body, sugarcane, tart, bouquet of fruit;Coffee A;Coffee A;Coffee A;I do a mix of both;$40-$60;It tastes good, I need the caffeine, I need the ritual;True;True;True;False;False;;Yes;Yes;$6-$8;$10-$15;Yes;More than $1,000;Yes;Male;;Single;$100,000 - $149,999;Master's degree;White/Caucasian;;Employed full-time;;Democrat
3483;oAlMgx;MEGr50;10/22/23 22:08;25-34 years old;90277;1;At home, At a cafe;True;False;False;True;False;Espresso, Pour over;True;False;True;False;False;False;False;False;False;False;;;;;;;;;;Pourover;;No - just black, Milk, dairy alternative, or coffee creamer;True;True;False;False;False;;Whole milk;True;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;Fruity;Very strong;Light;Full caffeine;8.0;2.0;4.0;5.0;lemon, bright and sharp citric acidity, light body;5.0;1.0;1.0;dark chocolate, nutty, a bit burnt, thick body;4.0;2.0;2.0;chocolatey, medium body;1.0;5.0;5.0;fermented fruit, berry, wine, light body ;Coffee A;Coffee D;Coffee D;I do a mix of both;$20-$40;It tastes good, I need the caffeine, I need the ritual;True;True;True;False;False;;Yes;Yes;$8-$10;More than $20;Yes;More than $1,000;Yes;Male;;Married;$150,000 or more;Bachelor's degree;Asian/Pacific Islander;;Employed full-time;;Democrat
3484;lNVdxp;eaoNYl;10/22/23 22:09;25-34 years old;77007;Less than 1;At home, At a cafe;True;False;False;True;False;Pour over;True;False;False;False;False;False;False;False;False;False;;;;;;;;;;Cappuccino;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chocolatey;Somewhat strong;Medium;Full caffeine;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3485;6dr2Be;kNr0Kr;10/22/23 22:10;18-24 years old;80031;Less than 1;At a cafe, At home;True;False;False;True;False;Pour over;True;False;False;False;False;False;False;False;False;False;;;;;;;;;;Latte;;Milk, dairy alternative, or coffee creamer, No - just black;True;True;False;False;False;;Whole milk, Half and half;True;False;True;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;Fruity;Somewhat light;Light;Decaf;4.0;1.0;5.0;4.0;Lemony, light;2.0;4.0;5.0;Chocolatey, medium bodied;4.0;2.0;3.0;Fruity, full bodied;5.0;4.0;1.0;Peaty, intense, light;Coffee B;Coffee A;Coffee B;I primarily work in person;$20-$40;It tastes good;True;False;False;False;False;;Yes;Yes;$8-$10;$8-$10;Yes;$100-$300;No;Male;;Single;$50,000 - $74,999;Bachelor's degree;Asian/Pacific Islander;;Employed full-time;;Independent
3486;42PxMB;o2x0kb;10/22/23 22:10;25-34 years old;92116;2;At home, At the office;True;True;False;False;False;Pour over, Espresso;True;False;True;False;False;False;False;False;False;False;;;;;;;;;;Pourover;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chocolatey;Very strong;Medium;Full caffeine;7.0;1.0;3.0;3.0;;2.0;1.0;4.0;;2.0;2.0;5.0;;3.0;4.0;3.0;;Coffee C;Coffee A;Coffee C;I do a mix of both;$20-$40;It tastes good;True;False;False;False;False;;Yes;Yes;$6-$8;;No;More than $1,000;Yes;;;;;;;;;;
3487;0Eo6NQ;z7b0dM;10/22/23 22:10;35-44 years old;46228;1;;;;;;;Other;False;False;False;False;False;False;False;False;False;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3488;zKWDg0;Bx9LBY;10/22/23 22:11;25-34 years old;30013;1;At home;True;False;False;False;False;Other;False;False;False;False;False;False;False;False;False;True;AeroPress;;;;;;;;;Regular drip coffee;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sweet;Somewhat strong;Light;Full caffeine;8.0;2.0;3.0;4.0;Fruity, raisin, berry, sweet, less acidic, chocolate strawberry, raspberry, cherry;4.0;1.0;3.0;Mild, nutty, pistachio, hazelnut ;5.0;2.0;3.0;Bold, bitter, lingering acid/fruit, dark chocolate, almond;2.0;4.0;5.0;Strawberry, mango, pomegranate, capri-sun, pineapple;Coffee A;Coffee D;Coffee D;I primarily work in person;$20-$40;It tastes good, I need the ritual;True;False;True;False;False;;Yes;Yes;$6-$8;$8-$10;Yes;$500-$1000;Yes;Male;;Single;$100,000 - $149,999;Bachelor's degree;White/Caucasian;;Employed full-time;;Republican
3489;6dr2lO;bWA2Y6;10/22/23 22:12;45-54 years old;89183;Less than 1;At home, At a cafe;True;False;False;True;False;Pour over;True;False;False;False;False;False;False;False;False;False;;;;;;;;;;Cappuccino;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sweet;Medium;Medium;Half caff;1.0;3.0;3.0;3.0;Sourdough bread;4.0;2.0;4.0;Dark chocolate;3.0;1.0;3.0;Grapefruit;1.0;5.0;1.0;Kosher dill pickles;Coffee B;Coffee A;Coffee B;I primarily work from home;<$20;It tastes good;True;False;False;False;False;;Yes;Yes;$8-$10;$8-$10;Yes;Less than $20;Yes;Female;;Married;$100,000 - $149,999;Bachelor's degree;Asian/Pacific Islander;;Employed full-time;;No affiliation
3490;EP8WgN;O7VBV7;10/22/23 22:13;25-34 years old;85326;2;At the office, At home, At a cafe;True;True;False;True;False;Espresso, Pour over;True;False;True;False;False;False;False;False;False;False;;;;;;;;;;Cappuccino;;Milk, dairy alternative, or coffee creamer, No - just black, Flavor syrup;True;True;False;True;False;;Whole milk;True;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;Chocolatey;Somewhat strong;Medium;Full caffeine;6.0;1.0;3.0;4.0;nutty sweet flavor, more acidic then bitter but very enjoyable;1.0;2.0;3.0;"slightly more acidic then bitter which already feels very low
kind of boring to me, tbh but easily could be a daily drink";2.0;2.0;5.0;tastes most balanced sweet, bitter, and acidic. very smooth creamy feel;1.0;5.0;2.0;took a moment but i did taste berries, much better after a few tastings. ;Coffee C;Coffee A;Coffee C;I do a mix of both;$20-$40;It tastes good, I need the caffeine, I need the ritual;True;True;True;False;False;;Yes;No;$6-$8;$4-$6;Yes;$300-$500;Yes;Male;;Single;$50,000 - $74,999;Some college or associate's degree;Hispanic/Latino;;Employed full-time;;Republican
3491;Ld5WAz;kNr0Kr;10/22/23 22:14;25-34 years old;80031;Less than 1;At a cafe;False;False;False;True;False;;;;;;;;;;;;;;;;;;;;;Mocha;;Milk, dairy alternative, or coffee creamer;False;True;False;False;False;;Whole milk;True;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;Sweet;Medium;Medium;Decaf;1.0;3.0;2.0;3.0;Molasses;2.0;3.0;4.0;Chocolate;2.0;4.0;2.0;Raspberry;1.0;2.0;2.0;Moss;Coffee B;Coffee A;Coffee B;I primarily work in person;<$20;It tastes good;True;False;False;False;False;;Yes;Yes;$6-$8;$6-$8;Yes;$50-$100;No;Female;;Living with a partner;$75,000 - $99,999;Bachelor's degree;Asian/Pacific Islander;;Employed full-time;;Independent
3492;MA8bXl;2KRbyj;10/22/23 22:15;18-24 years old;47906;Less than 1;At home, At a cafe;True;False;False;True;False;Pour over, Cold brew;True;False;False;False;False;False;False;True;False;False;;;;;;;;;;Pourover;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fruity;Somewhat strong;Light;Full caffeine;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3493;jBGQK9;g9OQvD;10/22/23 22:16;25-34 years old;90277;1;At home;True;False;False;False;False;Espresso, Pour over;True;False;True;False;False;False;False;False;False;False;;;;;;;;;;Cappuccino;;Milk, dairy alternative, or coffee creamer;False;True;False;False;False;;Oat milk;False;False;False;False;False;True;False;False;False;;;;;;;;;;;;;;;;;;Juicy;Somewhat strong;Light;Full caffeine;6.0;2.0;4.0;3.0;Chocolate/wood/apple. Tastes similar to D but I don’t like this one as much (I think I don’t like the apple?) ;3.0;3.0;3.0;Initial thoughts for some reason - rice/grain/beer. Maybe hay, if that’s a thing? Smoky/tobacco? Keeps changing as it cools. Feels muddy ;4.0;2.0;2.0;Maybe some stone fruit and nut notes. Pistachio? Also keeps changing as it cools. I am confused ;1.0;5.0;5.0;I like this one! Very distinct from the other coffees. Feels very clear, with fruity notes and maybe a hint of pepper. The fruity notes are somewhat nuanced, like raisin or raspberry? There is a certain tartness that isn’t quite necessarily sour. Overall tastes most similar to the coffees that I prefer to drink if I’m not adding any milk;Coffee B;Coffee D;Coffee D;I primarily work in person;$20-$40;It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom;True;True;True;True;False;;Yes;Yes;$8-$10;$15-$20;No;More than $1,000;Yes;Female;;Married;$150,000 or more;Doctorate or professional degree;Asian/Pacific Islander;;Employed full-time;;Independent
3494;7d4Ng6;D7WJjZ;10/22/23 22:18;35-44 years old;60626;Less than 1;At a cafe;False;False;False;True;False;;;;;;;;;;;;;;;;;;;;;Cappuccino;;Milk, dairy alternative, or coffee creamer, Sugar or sweetener;False;True;True;False;False;;Half and half;False;False;True;False;False;False;False;False;False;Raw Sugar (Turbinado);False;False;False;False;False;False;False;True;;;;;;;;;Juicy;Somewhat strong;Light;Full caffeine;2.0;3.0;3.0;4.0;fruity, silky;4.0;2.0;2.0;gritty, campfire;3.0;2.0;3.0;medium, confusing;2.0;3.0;5.0;sour, ferment-y;Coffee A;Coffee D;Coffee D;I primarily work from home;<$20;It tastes good;True;False;False;False;False;;Yes;Yes;$4-$6;$6-$8;Yes;Less than $20;Yes;Male;;Married;$75,000 - $99,999;Master's degree;White/Caucasian;;Employed full-time;1;Democrat
3495;NA86q0;roq0pN;10/22/23 22:18;25-34 years old;2144;1;At home;True;False;False;False;False;Pour over;True;False;False;False;False;False;False;False;False;False;;;;;;;;;;Mocha;;Milk, dairy alternative, or coffee creamer;False;True;False;False;False;;Whole milk;True;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;Full Bodied;Medium;Light;Full caffeine;6.0;2.0;5.0;3.0;Light ;4.0;1.0;5.0;Chocolate, rich;4.0;2.0;4.0;Richer;3.0;4.0;2.0;Lemon, Kiwi, light;Coffee B;Coffee A;Coffee B;I primarily work in person;$40-$60;It tastes good, I need the ritual;True;False;True;False;False;;Yes;Yes;$6-$8;$2-$4;Yes;$100-$300;Yes;Male;;Single;$150,000 or more;Some college or associate's degree;White/Caucasian;;Employed full-time;;Democrat
3496;Rz80oj;PzP2L5;10/22/23 22:20;>65 years old;46237;More than 4;At home, At the office;True;True;False;False;False;Pour over, Espresso;True;False;True;False;False;False;False;False;False;False;;;;;;;;;;Latte;;Milk, dairy alternative, or coffee creamer, Flavor syrup;False;True;False;True;False;;Flavored coffee creamer, Coffee creamer;False;False;False;True;True;False;False;False;False;;;;;;;;;;;;;;;;;;Sweet;Medium;Dark;Full caffeine;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3497;GrYz6e;yJ70kg;10/22/23 22:21;45-54 years old;60152;1;At home, At the office;True;True;False;False;False;Pour over, Coffee brewing machine (e.g. Mr. Coffee);True;False;False;True;False;False;False;False;False;False;;;;;;;;;;Pourover;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sweet;Somewhat light;Light;Half caff;1.0;5.0;2.0;2.0;;3.0;3.0;4.0;;3.0;4.0;2.0;;5.0;2.0;1.0;Had an odd funk;Coffee B;Coffee A;Coffee B;I do a mix of both;;It tastes good, I need the ritual;True;False;True;False;False;;Yes;Yes;;;Yes;;;Female;;Married;;Master's degree;White/Caucasian;;Employed part-time;;
3498;rl2AgR;X4NRqV;10/22/23 22:23;25-34 years old;30013;1;At the office, At a cafe, On the go;False;True;True;True;False;;;;;;;;;;;;;Local cafe;False;True;False;False;False;False;;Other;Machiatto (1:1 espresso& milk) typically drink warm to room temp;Milk, dairy alternative, or coffee creamer;False;True;False;False;False;;Whole milk;True;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;Nutty;Medium;Medium;Half caff;6.0;2.0;3.0;5.0;Dark chocolate & raspberries/cherries;4.0;3.0;3.0;Hazelnut;3.0;4.0;3.0;Chocolate covered almonds/almond skin;2.0;3.0;4.0;Capri-sun, pineapple front flavor, light mango aftertaste;Coffee A;Coffee A;Coffee A;I primarily work in person;$20-$40;I need the caffeine, It tastes good;True;True;False;False;False;;Yes;Yes;$6-$8;$8-$10;No;$20-$50;Yes;Male;;Single;$25,000 - $49,999;Master's degree;Asian/Pacific Islander;;Employed full-time;;Democrat
3499;NA86AB;Q7ExNg;10/22/23 22:25;25-34 years old;90249;3;At the office, At a cafe, On the go;False;True;True;True;False;;;;;;;;;;;;;Drive-thru, National chain (e.g. Starbucks, Dunkin), Specialty coffee shop;True;False;True;True;False;False;;Mocha;;Milk, dairy alternative, or coffee creamer;False;True;False;False;False;;Whole milk, Half and half;True;False;True;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;Nutty;;Dark;Half caff;7.0;1.0;2.0;4.0;Cream;2.0;4.0;2.0;Vinegar ;1.0;4.0;1.0;Sour apple;2.0;3.0;3.0;Blueberry ;Coffee A;Coffee A;Coffee A;I do a mix of both;$40-$60;It tastes good, I need the caffeine;True;True;False;False;False;;Yes;No;$8-$10;$4-$6;Yes;$20-$50;Yes;Female;;Married;$75,000 - $99,999;Bachelor's degree;Asian/Pacific Islander;;Employed part-time;;No affiliation
3500;24Oeej;2KRbdp;10/22/23 22:27;25-34 years old;90275;2;At home, At the office;True;True;False;False;False;Pour over;True;False;False;False;False;False;False;False;False;False;;;;;;;;;;Pourover;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fruity;Medium;Light;Full caffeine;6.0;2.0;4.0;4.0;Light roast;4.0;1.0;2.0;Dark ;4.0;1.0;2.0;Dark;1.0;2.0;4.0;Hollow;Coffee A;Coffee A;Coffee A;I primarily work from home;$20-$40;It tastes good, I need the ritual;True;False;True;False;False;;Yes;Yes;$8-$10;$4-$6;No;$100-$300;Yes;Male;;Married;$75,000 - $99,999;Doctorate or professional degree;Other (please specify);Japanese Bolivian ;Employed full-time;;No affiliation
3501;DV0Nvb;97r6e4;10/22/23 22:27;25-34 years old;80521;2;At home, At a cafe;True;False;False;True;False;Espresso, Pour over;True;False;True;False;False;False;False;False;False;False;;;;;;;;;;Latte;;No - just black, Milk, dairy alternative, or coffee creamer;True;True;False;False;False;;Whole milk, Oat milk;True;False;False;False;False;True;False;False;False;;;;;;;;;;;;;;;;;;Fruity;Somewhat strong;Medium;Full caffeine;7.0;2.0;3.0;4.0;;3.0;2.0;2.0;;3.0;3.0;3.0;;2.0;2.0;5.0;;Coffee A;Coffee D;Coffee D;;;;;;;;;;;;;;;;;;;;;;;;;;
3502;zKWD61;5ZOl8N;10/22/23 22:28;25-34 years old;59715;3;At home;True;False;False;False;False;Coffee brewing machine (e.g. Mr. Coffee);False;False;False;True;False;False;False;False;False;False;;;;;;;;;;Regular drip coffee;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chocolatey;Somewhat strong;Medium;Full caffeine;6.0;2.0;4.0;4.0;Tastes kind of like molasses.;2.0;4.0;4.0;Sweet and fruity.;3.0;4.0;5.0;Kind of chocolatey. Well balanced flavor.;5.0;5.0;1.0;Tasted like gas station coffee. Very strong without a lot of flavor. Somewhat dry.;Coffee C;Coffee A;Coffee C;I primarily work from home;$20-$40;It tastes good, I need the caffeine, I need the ritual;True;True;True;False;False;;Yes;Yes;$6-$8;$6-$8;Yes;$50-$100;Yes;Female;;Single;$50,000 - $74,999;Bachelor's degree;White/Caucasian;;Employed full-time;;Democrat
3503;Ld5b5O;kNr0Md;10/22/23 22:31;35-44 years old;35242;2;At home, At the office, At a cafe;True;True;False;True;False;Pour over, French press;True;True;False;False;False;False;False;False;False;False;;;;;;;;;;Pourover;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Floral;Somewhat strong;Light;Full caffeine;6.0;2.0;4.0;4.0;;4.0;1.0;2.0;;3.0;2.0;3.0;;2.0;4.0;5.0;;Coffee A;Coffee D;Coffee D;I do a mix of both;$60-$80;It tastes good, I need the caffeine, I need the ritual;True;True;True;False;False;;Yes;Yes;$8-$10;$10-$15;No;$300-$500;Yes;Male;;Married;$100,000 - $149,999;Master's degree;White/Caucasian;;Employed full-time;2;Democrat
3504;24OerL;bWA2J2;10/22/23 22:32;25-34 years old;46205;1;At the office, At home;True;True;False;False;False;Bean-to-cup machine, Pod/capsule machine (e.g. Keurig/Nespresso);False;False;False;False;True;False;True;False;False;False;;;;;;;;;;Cappuccino;;Milk, dairy alternative, or coffee creamer;False;True;False;False;False;;Whole milk, Skim milk;True;True;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;Bright;Somewhat strong;Medium;Full caffeine;4.0;1.0;5.0;3.0;Bright, citrusy, smooth;3.0;2.0;5.0;"smooth, round, very ""coffee"", balanced ";3.0;1.0;3.0;the most generic coffee (exactly what I'd expect before I knew much);2.0;4.0;2.0;lemon juice, slightly rotted fruit;Coffee B;Coffee A;Coffee B;I do a mix of both;$40-$60;It tastes good, I need the ritual;True;False;True;False;False;;Yes;No;$8-$10;$8-$10;Yes;More than $1,000;Yes;Female;;Married;$150,000 or more;Bachelor's degree;White/Caucasian;;Employed full-time;;Democrat
